post_id,text,post_text,time,image,video,comments,shares,reactions,reaction_count
831818288302486,"🥹🥹 Vì sao con trai nên trả tiền cho buổi hẹn đầu tiên vậy ha? Có lý do gì cụ thể hông hay chỉ là 1 mặc định về giới tính nhỉ?

(Một câu hỏi thảo luận thú vị trong group, mình share lại để mọi người cùng đọc. Các bro có thể xem bài viết gốc dưới cmt nhé)

-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-
Thật thú vị khi đọc nhận định của mọi người, đương nhiên bất cứ nhận định nào, thậm chí xem việc con trai ""phải"" trả tiền buổi hẹn đầu, với mình đều có lý với chính bản thân họ cả. Nhưng mình chỉ muốn ném thêm 1 vài suy tư cá nhân để mọi người suy nghĩ thêm xem sao:

- Tại sao xem việc con trai trả tiền = galant? = tinh tế? = biết cách cư xử? Nghĩa là chúng ta đang xem 1 hành động nào đó đại diện cho một sự ""đẹp đẽ"" í. Giống ngày xưa người ta ""cổ vũ"" phụ nữ tam tòng, tứ đức và xem đó là chuẩn mực của người PN.

- Tại sao xem việc chủ động trả tiền là ""có ý định theo đuổi""? Nghĩa là từ đầu MQH đang là ""một bên cần, một bên chưa cần nhưng sẽ đánh giá lòng thành của người kia rồi quyết định gật đầu""? Như kiểu công ty cho nhân viên thử việc, thấy thái độ tốt thì ký hợp đồng chính thức í hả?

- Có lý do là con trai trả tiền vì con gái đã tốn tiền make up nữa chứ =))...

Rồi, để mọi người dễ dàng nhận ra đâu là định kiến, thì hãy đặt trường hợp 2 bạn nữ hẹn hò thử xem :3 Lúc này thì ""bạn nam"" nào sẽ chủ động trả nhỉ? Hay bạn có bản dạng giới là nam sẽ trả? Hoặc 2 bạn nam hẹn hò, thì bạn nam nào tự cảm nhận mình là nữ sẽ kỳ vọng người kia trả ư?

Hehe, đương nhiên chuyện trả tiền buổi đầu tiên không nên phức tạp như vậy đúng hông? Nhưng cũng giống cuộc chiến ""ai là người rửa bát"", vấn đề không phải ở cái bát, mà vấn đề ở mindset. Vấn đề này cũng tương tự thui.

Nghĩ cho vui cũng được, còn hành xử theo thói quen và số đông để mình không lạc loài cũng chẳng sao đâu :3

(Đào Lê Tâm An)","🥹🥹 Vì sao con trai nên trả tiền cho buổi hẹn đầu tiên vậy ha? Có lý do gì cụ thể hông hay chỉ là 1 mặc định về giới tính nhỉ?

(Một câu hỏi thảo luận thú vị trong group, mình share lại để mọi người cùng đọc. Các bro có thể xem bài viết gốc dưới cmt nhé)

-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-
Thật thú vị khi đọc nhận định của mọi người, đương nhiên bất cứ nhận định nào, thậm chí xem việc con trai ""phải"" trả tiền buổi hẹn đầu, với mình đều có lý với chính bản thân họ cả. Nhưng mình chỉ muốn ném thêm 1 vài suy tư cá nhân để mọi người suy nghĩ thêm xem sao:

- Tại sao xem việc con trai trả tiền = galant? = tinh tế? = biết cách cư xử? Nghĩa là chúng ta đang xem 1 hành động nào đó đại diện cho một sự ""đẹp đẽ"" í. Giống ngày xưa người ta ""cổ vũ"" phụ nữ tam tòng, tứ đức và xem đó là chuẩn mực của người PN.

- Tại sao xem việc chủ động trả tiền là ""có ý định theo đuổi""? Nghĩa là từ đầu MQH đang là ""một bên cần, một bên chưa cần nhưng sẽ đánh giá lòng thành của người kia rồi quyết định gật đầu""? Như kiểu công ty cho nhân viên thử việc, thấy thái độ tốt thì ký hợp đồng chính thức í hả?

- Có lý do là con trai trả tiền vì con gái đã tốn tiền make up nữa chứ =))...

Rồi, để mọi người dễ dàng nhận ra đâu là định kiến, thì hãy đặt trường hợp 2 bạn nữ hẹn hò thử xem :3 Lúc này thì ""bạn nam"" nào sẽ chủ động trả nhỉ? Hay bạn có bản dạng giới là nam sẽ trả? Hoặc 2 bạn nam hẹn hò, thì bạn nam nào tự cảm nhận mình là nữ sẽ kỳ vọng người kia trả ư?

Hehe, đương nhiên chuyện trả tiền buổi đầu tiên không nên phức tạp như vậy đúng hông? Nhưng cũng giống cuộc chiến ""ai là người rửa bát"", vấn đề không phải ở cái bát, mà vấn đề ở mindset. Vấn đề này cũng tương tự thui.

Nghĩ cho vui cũng được, còn hành xử theo thói quen và số đông để mình không lạc loài cũng chẳng sao đâu :3

(Đào Lê Tâm An)",2023-05-23 14:59:54,1,0,252,140,"{'thích': 1208, 'yêu thích': 154, 'haha': 453, 'wow': 3, 'thương thương': 7, 'buồn': 10, 'phẫn nộ': 2}",1837
831742408310074,"Nếu họ khôn ngoan, đừng cãi nhau với họ; nếu họ là kẻ ngốc, hãy bỏ qua họ. 🥹
-Epictetus","Nếu họ khôn ngoan, đừng cãi nhau với họ; nếu họ là kẻ ngốc, hãy bỏ qua họ. 🥹
-Epictetus",2023-05-23 12:22:12,0,0,22,27,"{'thích': 1028, 'yêu thích': 216, 'haha': 14, 'wow': 1, 'thương thương': 8, 'buồn': 10}",1277
831551801662468,"Quá khứ là một chuyện đã qua, có muốn cũng không thay đổi được. ""Không quan trọng quá khứ"" là một tiêu chí không áp dụng cho tất cả mọi người, sẽ có những thứ bạn đã làm - cố ý hay vô tình - vẫn phạm vào nhữngXem thêm giá trị cấm kỵ của một ai đó. Vì vậy, họ chẳng có nghĩa vụ gì phải chấp nhận, điều đó cũng chẳng làm họ trở nên nhỏ nhen hay ích kỷ.

Tuy nhiên, không chấp nhận quá khứ của 1 người không có nghĩa bạn được quyền lên án, mạt sát, sỉ nhục họ. Và hãy nhớ rằng: Khi đã chấp nhận rồi, thì đó không phải là ban phát tình thương hay sự nhân đạo. Một khi đã chấp nhận đồng nghĩa với việc hoàn toàn bỏ qua và không bao giờ sử dụng nó để chì chiết người còn lại.

Nếu không chấp nhận thì hãy văn minh rời đi, vì họ không phù hợp với bạn, hết.

(Via Đào Lê Tâm An)","Quá khứ là một chuyện đã qua, có muốn cũng không thay đổi được. ""Không quan trọng quá khứ"" là một tiêu chí không áp dụng cho tất cả mọi người, sẽ có những thứ bạn đã làm - cố ý hay vô tình - vẫn phạm vào nhữngXem thêm giá trị cấm kỵ của một ai đó. Vì vậy, họ chẳng có nghĩa vụ gì phải chấp nhận, điều đó cũng chẳng làm họ trở nên nhỏ nhen hay ích kỷ.

Tuy nhiên, không chấp nhận quá khứ của 1 người không có nghĩa bạn được quyền lên án, mạt sát, sỉ nhục họ. Và hãy nhớ rằng: Khi đã chấp nhận rồi, thì đó không phải là ban phát tình thương hay sự nhân đạo. Một khi đã chấp nhận đồng nghĩa với việc hoàn toàn bỏ qua và không bao giờ sử dụng nó để chì chiết người còn lại.

Nếu không chấp nhận thì hãy văn minh rời đi, vì họ không phù hợp với bạn, hết.

(Via Đào Lê Tâm An)",2023-05-23 04:22:11,1,0,55,331,"{'thích': 2356, 'yêu thích': 881, 'haha': 13, 'wow': 2, 'thương thương': 35, 'buồn': 24}",3311
831191278365187,"Quên Nokia đi, drama mới là thứ connecting people.

Ad và một nhóm bạn chưa thân lắm đang hơi gượng gạo vì không biết nói gì, thì một đứa tự nhiên bảo: ""Rồi cuối cùng là V với Chen nì có đang quen nhau không vậy?"" Thế là tự nhiên cả đám nhao nhao lên, ríu ra ríu rít như hội bạn thân từ thời tiểu học 🥹","Quên Nokia đi, drama mới là thứ connecting people.

Ad và một nhóm bạn chưa thân lắm đang hơi gượng gạo vì không biết nói gì, thì một đứa tự nhiên bảo: ""Rồi cuối cùng là V với Chen nì có đang quen nhau không vậy?"" Thế là tự nhiên cả đám nhao nhao lên, ríu ra ríu rít như hội bạn thân từ thời tiểu học 🥹",2023-05-22 15:43:44,1,0,164,35,"{'thích': 1069, 'yêu thích': 15, 'haha': 1003, 'wow': 4, 'thương thương': 2, 'buồn': 29}",2122
830406525110329,"“Thực chất tình yêu chính là thứ không ai có thể cướp khỏi tay bạn nhưng cũng không phải là thứ ta có thể chiếm hữu mãi mãi. Giống như một quả sung hay một chùm nho, bạn sẽ gặt hái nó vào thời gian thích hợp của năm. Tuy nhiên, nếu bạn mong ước những điều này vào mùa đông, rõ ràng bạn là một kẻ ngốc”

Epictetus","“Thực chất tình yêu chính là thứ không ai có thể cướp khỏi tay bạn nhưng cũng không phải là thứ ta có thể chiếm hữu mãi mãi. Giống như một quả sung hay một chùm nho, bạn sẽ gặt hái nó vào thời gian thích hợp của năm. Tuy nhiên, nếu bạn mong ước những điều này vào mùa đông, rõ ràng bạn là một kẻ ngốc”

Epictetus",2023-05-21 12:35:16,0,0,22,82,"{'thích': 1200, 'yêu thích': 390, 'haha': 4, 'wow': 1, 'thương thương': 7, 'buồn': 17}",1619
829092011908447,🌚🌚🌚,🌚🌚🌚,2023-05-19 14:43:44,1,0,469,285,"{'thích': 5252, 'yêu thích': 55, 'haha': 3302, 'wow': 11, 'thương thương': 14, 'buồn': 1154, 'phẫn nộ': 11}",9799
828515211966127,"Mỗi khi bị tư bản bòn rút về sức sáng tạo, ad sẽ trông cậy rất nhiều vào đứa trẻ tăng động bên trong mình :3

Bạn thì sao? Nguồn năng lượng của bạn được tái tạo bằng cách gì?","Mỗi khi bị tư bản bòn rút về sức sáng tạo, ad sẽ trông cậy rất nhiều vào đứa trẻ tăng động bên trong mình :3

Bạn thì sao? Nguồn năng lượng của bạn được tái tạo bằng cách gì?",2023-05-18 15:08:55,1,0,59,43,"{'thích': 1411, 'yêu thích': 691, 'haha': 8, 'thương thương': 27, 'buồn': 5}",2142
828449448639370,"Mặt Trời sẽ thấy trái đất luôn xanh tươi và ấm áp, trong khi Mặt Trăng một mực cãi rằng đó là một nơi tối tăm và lạnh lẽo 🌞🌝","Mặt Trời sẽ thấy trái đất luôn xanh tươi và ấm áp, trong khi Mặt Trăng một mực cãi rằng đó là một nơi tối tăm và lạnh lẽo 🌞🌝",2023-05-18 13:04:27,0,0,50,105,"{'thích': 2796, 'yêu thích': 641, 'haha': 38, 'wow': 6, 'thương thương': 27, 'buồn': 291}",3799
826924282125220,Mong là Seagame sau môn này đc đưa vào để tôi còn cống hiến cho đất nước 🥹,Mong là Seagame sau môn này đc đưa vào để tôi còn cống hiến cho đất nước 🥹,2023-05-16 03:36:01,1,0,1596,591,"{'thích': 5998, 'yêu thích': 385, 'haha': 2310, 'wow': 26, 'thương thương': 67, 'buồn': 1968}",10754
826446852172963,Chuyện về con mèo bày đặt xàm ngôn nhưng thật ra là nhút nhát🐱,Chuyện về con mèo bày đặt xàm ngôn nhưng thật ra là nhút nhát🐱,2023-05-15 09:53:03,1,0,31,56,"{'thích': 1168, 'yêu thích': 157, 'haha': 88, 'wow': 3, 'thương thương': 10, 'buồn': 418}",1844
826299775521004,"CÙNG ĐÚNG - CÙNG SAI

Đúng hay sai có ranh giới rất mong manh, vì còn xét trên quan điểm gì, góc nhìn nào, hệ quy chiếu ra sao,... Có những thứ tưởng chừng rành rành trước mắt, cơ mà đối phương lại đưa ra một kết luận hoặc hành động khiến bạn hú hồn.

Dạy cho các bé cấp 1, mình hay dùng hoạt động kinh điển ""số 6 hay số 9"" để nói lên sự đa dạng trong góc nhìn. Cuối hoạt động, câu trả lời ""Cả hai cùng sai"" hoặc ""Cả hai cùng đúng"" đều phản ánh bản chất của hoạt động này, nhưng mình thích cách trả lời thứ hai hơn.

Cùng đúng - sự thừa nhận quan điểm: Tôi và bạn cùng khác nhau, tôi tôn trọng điều đó, chúng ta đúng trên phương diện của mỗi người. Cùng đúng còn cho thấy một vấn đề có thể có nhiều đáp án, chúng ta đều đúng, và ngoài kia cũng có thể có muôn vàn cách đúng khác nữa.

Cùng sai - cũng là sự thừa nhận sự khác nhau ở góc nhìn, nhưng có gì đó hơi cay cú, có chút tiêu cực hoặc vẫn đang chờ đợi một chân lý nào đó bên ngoài cặp đôi.

Tranh luận cho ra kết quả ai đúng, ai sai hoặc nghiễm nhiên mặc định một ai đó luôn đúng, người còn lại nhận sai cho xong chuyện, đều không phải là cách hay. Đã gọi là mâu thuẫn, nghĩa là có gì đó gai gai trong lòng, trước tiên cần được giãi bày (có thể không ngay lập tức, nhưng vẫn lựa lúc thích hợp để nói ra). Nói trên tinh thần để thấu hiểu, và còn là chất liệu để mỗi người tự phản tư, hoàn thiện mình.

(via Đào Lê Tâm An - Group Hai Chiều)","CÙNG ĐÚNG - CÙNG SAI

Đúng hay sai có ranh giới rất mong manh, vì còn xét trên quan điểm gì, góc nhìn nào, hệ quy chiếu ra sao,... Có những thứ tưởng chừng rành rành trước mắt, cơ mà đối phương lại đưa ra một kết luận hoặc hành động khiến bạn hú hồn.

Dạy cho các bé cấp 1, mình hay dùng hoạt động kinh điển ""số 6 hay số 9"" để nói lên sự đa dạng trong góc nhìn. Cuối hoạt động, câu trả lời ""Cả hai cùng sai"" hoặc ""Cả hai cùng đúng"" đều phản ánh bản chất của hoạt động này, nhưng mình thích cách trả lời thứ hai hơn.

Cùng đúng - sự thừa nhận quan điểm: Tôi và bạn cùng khác nhau, tôi tôn trọng điều đó, chúng ta đúng trên phương diện của mỗi người. Cùng đúng còn cho thấy một vấn đề có thể có nhiều đáp án, chúng ta đều đúng, và ngoài kia cũng có thể có muôn vàn cách đúng khác nữa.

Cùng sai - cũng là sự thừa nhận sự khác nhau ở góc nhìn, nhưng có gì đó hơi cay cú, có chút tiêu cực hoặc vẫn đang chờ đợi một chân lý nào đó bên ngoài cặp đôi.

Tranh luận cho ra kết quả ai đúng, ai sai hoặc nghiễm nhiên mặc định một ai đó luôn đúng, người còn lại nhận sai cho xong chuyện, đều không phải là cách hay. Đã gọi là mâu thuẫn, nghĩa là có gì đó gai gai trong lòng, trước tiên cần được giãi bày (có thể không ngay lập tức, nhưng vẫn lựa lúc thích hợp để nói ra). Nói trên tinh thần để thấu hiểu, và còn là chất liệu để mỗi người tự phản tư, hoàn thiện mình.

(via Đào Lê Tâm An - Group Hai Chiều)",2023-05-15 03:41:59,1,0,22,109,"{'thích': 1024, 'yêu thích': 376, 'haha': 7, 'thương thương': 7, 'buồn': 4}",1418
826163932201255,Vũ trụ bảo ad đăng lại bài này 🥺,Vũ trụ bảo ad đăng lại bài này 🥺,2023-05-14 23:32:18,1,0,84,111,"{'thích': 7012, 'yêu thích': 1986, 'haha': 347, 'wow': 9, 'thương thương': 68, 'buồn': 80}",9502
825789055572076,"Nhiều khi đối với những lá cờ đỏ, thế giới này mới chính là một bể tô xích 😌","Nhiều khi đối với những lá cờ đỏ, thế giới này mới chính là một bể tô xích 😌",2023-05-14 11:26:21,1,0,190,203,"{'thích': 4806, 'yêu thích': 1339, 'haha': 704, 'wow': 5, 'thương thương': 47, 'buồn': 38}",6939
825118798972435,“Cách trả thù tốt nhất là không trở thành kẻ đã gây ra vết thương cho bạn.”,“Cách trả thù tốt nhất là không trở thành kẻ đã gây ra vết thương cho bạn.”,2023-05-13 12:24:49,0,0,110,190,"{'thích': 3495, 'yêu thích': 1113, 'haha': 12, 'wow': 3, 'thương thương': 51, 'buồn': 27, 'phẫn nộ': 1}",4702
823728689111446,=)) Ý trời.,=)) Ý trời.,2023-05-11 05:03:00,1,0,455,226,"{'thích': 5155, 'yêu thích': 85, 'haha': 5866, 'wow': 8, 'thương thương': 17, 'buồn': 123}",11254
823154099168905,"Đừng nghĩ rằng ai đó rồi sẽ thích bạn, nếu bạn cứ tiếp tục trao đi những thứ họ không xem trọng.

- via Whispering Mind - Member HC Group :3","Đừng nghĩ rằng ai đó rồi sẽ thích bạn, nếu bạn cứ tiếp tục trao đi những thứ họ không xem trọng.

- via Whispering Mind - Member HC Group :3",2023-05-10 09:18:30,1,0,175,278,"{'thích': 4251, 'yêu thích': 968, 'haha': 34, 'wow': 6, 'thương thương': 41, 'buồn': 601, 'phẫn nộ': 1}",5902
822532045897777,Tỉ lệ quan trọng hơn số lượng 🥹,Tỉ lệ quan trọng hơn số lượng 🥹,2023-05-09 10:51:21,1,0,280,324,"{'thích': 8963, 'yêu thích': 1644, 'haha': 126, 'wow': 13, 'thương thương': 61, 'buồn': 1327, 'phẫn nộ': 2}",12136
821992572618391,"Không bao giờ quá muộn để bắt đầu những việc cần làm và đến những nơi cần đi.
Cùng FWD Tiếp Bước Sống Đầy nào!

#FWDBảohiểmdễhiểu #FWDTiếnbướcsốngđầy #FWDChuyếnxexuyênViệt2023","Không bao giờ quá muộn để bắt đầu những việc cần làm và đến những nơi cần đi.
Cùng FWD Tiếp Bước Sống Đầy nào!

#FWDBảohiểmdễhiểu #FWDTiếnbướcsốngđầy #FWDChuyếnxexuyênViệt2023",2023-05-08 13:00:03,1,0,91,81,"{'thích': 5572, 'yêu thích': 1216, 'haha': 21, 'wow': 1, 'thương thương': 36, 'buồn': 3}",6849
821423639341951,Nghe đồn mấy người lí trí quá thường hay ế =)),Nghe đồn mấy người lí trí quá thường hay ế =)),2023-05-07 13:19:44,1,0,85,39,"{'thích': 554, 'yêu thích': 31, 'haha': 977, 'thương thương': 5, 'buồn': 31}",1598
820769486074033,"""Trên đời này không có hạnh phúc mà cũng chẳng có bất hạnh, chỉ là sự chuyển biến từ trạng thái này sang trạng thái khác. Chỉ có những người nào đã trải qua cảnh khổ cực mới hưởng thụ được cảnh sung sướng. Chỉ có kẻ nào sắp chết mới biết cuộc sống là thiên đường.""

- Bá tước Monte Cristo","""Trên đời này không có hạnh phúc mà cũng chẳng có bất hạnh, chỉ là sự chuyển biến từ trạng thái này sang trạng thái khác. Chỉ có những người nào đã trải qua cảnh khổ cực mới hưởng thụ được cảnh sung sướng. Chỉ có kẻ nào sắp chết mới biết cuộc sống là thiên đường.""

- Bá tước Monte Cristo",2023-05-06 13:19:42,0,0,24,75,"{'thích': 1215, 'yêu thích': 366, 'haha': 6, 'thương thương': 12, 'buồn': 5}",1604
820281646122817,"Cô đơn là một phần của sự tồn tại, nó luôn ở trong mỗi chúng ta.","Cô đơn là một phần của sự tồn tại, nó luôn ở trong mỗi chúng ta.",2023-05-05 18:34:23,1,0,68,100,"{'thích': 2656, 'yêu thích': 874, 'haha': 15, 'wow': 2, 'thương thương': 25, 'buồn': 17}",3589
819495892868059,"Mấy đứa đang dính vào tình yêu à, đừng cố gắng giấu nữa, vì ai nhìn cũng biết cả thôi =)))))","Mấy đứa đang dính vào tình yêu à, đừng cố gắng giấu nữa, vì ai nhìn cũng biết cả thôi =)))))",2023-05-04 12:54:16,1,0,849,251,"{'thích': 4093, 'yêu thích': 559, 'haha': 5233, 'wow': 9, 'thương thương': 55, 'buồn': 89, 'phẫn nộ': 1}",10039
818109346340047,"Lễ ở nhà nhớ nhau được rùi, ra đường nóng quá nóng 🥹","Lễ ở nhà nhớ nhau được rùi, ra đường nóng quá nóng 🥹",2023-05-02 09:52:29,1,0,174,68,"{'thích': 2472, 'yêu thích': 710, 'haha': 387, 'wow': 3, 'thương thương': 38, 'buồn': 43}",3653
816991366451845,"Nhân ngày Độc lập, tự dưng lại muốn nói về việc một cá nhân cảm thấy ... phụ thuộc hay dựa dẫm vào ai đó thì cũng rất bình thường. Nhu cầu an toàn, nhu cầu thuộc về, biết rằng có ai đó để gắn bó, biết rằng có ai đó luôn có mặt và sẵn sàng ủng hộ sẽ là nguồn năng lượng to lớn để họ bản lĩnh đương đầu với khó khăn ngoài kia.

Một người trưởng thành,Xem thêm sống độc lập, không có nghĩa họ không cần những người khác. Có thể cuộc đời sẽ ""ép"" bạn phải gặp những người khiến niềm tin vụn vỡ, không có nghĩa bạn chỉ luôn cô độc và phải luôn gồng gánh một mình. Bạn sẽ là chỗ dựa cho ai đó, và hi vọng sẽ có một hoặc nhiều người trở thành chỗ dựa cho bạn 🤗

""Nhìn mày tự tin, độc lập vậy mà cũng có lúc yếu lòng hả?"" - ""Ừ, tất nhiên rồi"".

(Đào Lê Tâm An- group Hai Chiều)","Nhân ngày Độc lập, tự dưng lại muốn nói về việc một cá nhân cảm thấy ... phụ thuộc hay dựa dẫm vào ai đó thì cũng rất bình thường. Nhu cầu an toàn, nhu cầu thuộc về, biết rằng có ai đó để gắn bó, biết rằng có ai đó luôn có mặt và sẵn sàng ủng hộ sẽ là nguồn năng lượng to lớn để họ bản lĩnh đương đầu với khó khăn ngoài kia.

Một người trưởng thành,Xem thêm sống độc lập, không có nghĩa họ không cần những người khác. Có thể cuộc đời sẽ ""ép"" bạn phải gặp những người khiến niềm tin vụn vỡ, không có nghĩa bạn chỉ luôn cô độc và phải luôn gồng gánh một mình. Bạn sẽ là chỗ dựa cho ai đó, và hi vọng sẽ có một hoặc nhiều người trở thành chỗ dựa cho bạn 🤗

""Nhìn mày tự tin, độc lập vậy mà cũng có lúc yếu lòng hả?"" - ""Ừ, tất nhiên rồi"".

(Đào Lê Tâm An- group Hai Chiều)",2023-04-30 14:14:16,0,0,103,193,"{'thích': 1730, 'yêu thích': 826, 'haha': 3, 'wow': 2, 'thương thương': 30, 'buồn': 10}",2601
816925486458433,"Chúng ta sẽ không thật sự được tự do nếu chưa thể giải phóng bản thân khỏi nhà tù của trí óc :)))))

Mừng ngày Thống nhất, bro nào overthinking xuyên lễ giơ tay 🥺","Chúng ta sẽ không thật sự được tự do nếu chưa thể giải phóng bản thân khỏi nhà tù của trí óc :)))))

Mừng ngày Thống nhất, bro nào overthinking xuyên lễ giơ tay 🥺",2023-04-30 11:54:25,1,0,229,303,"{'thích': 3199, 'yêu thích': 705, 'haha': 460, 'wow': 1, 'thương thương': 36, 'buồn': 223}",4624
815178446633137,"""Không phải các sự kiện khiến ta phiền não, mà là cách ta nhìn nhận chúng.""
Marcus Aurelius","""Không phải các sự kiện khiến ta phiền não, mà là cách ta nhìn nhận chúng.""
Marcus Aurelius",2023-04-27 18:52:58,0,0,48,110,"{'thích': 1348, 'yêu thích': 315, 'haha': 3, 'wow': 2, 'thương thương': 11, 'buồn': 19}",1698
814916599992655,"Ưu tiên điều gì trong cuộc sống cũng được, nhưng đừng để sức khỏe dưới cùng bạn nhóe =))","Ưu tiên điều gì trong cuộc sống cũng được, nhưng đừng để sức khỏe dưới cùng bạn nhóe =))",2023-04-27 09:06:34,1,0,542,832,"{'thích': 7097, 'yêu thích': 2821, 'haha': 29, 'wow': 2, 'thương thương': 97, 'buồn': 272}",10318
814360233381625,"Trong khi chúng ta mải mê với những thú vui, thì thời gian vẫn luôn trôi đi.","Trong khi chúng ta mải mê với những thú vui, thì thời gian vẫn luôn trôi đi.",2023-04-26 10:36:50,1,0,182,446,"{'thích': 6895, 'yêu thích': 1376, 'haha': 29, 'wow': 6, 'thương thương': 37, 'buồn': 1206, 'phẫn nộ': 1}",9550
813919233425725,😏🥱😪🌝🌝🌝,😏🥱😪🌝🌝🌝,2023-04-25 19:05:03,1,0,26,80,"{'thích': 2432, 'yêu thích': 1084, 'haha': 39, 'wow': 3, 'thương thương': 56, 'buồn': 11}",3625
813094060174909,Món quà tuyệt vời nhất mà cuộc đời có thể tặng tôi lúc này 🥹,Món quà tuyệt vời nhất mà cuộc đời có thể tặng tôi lúc này 🥹,2023-04-24 14:10:20,1,0,1104,1539,"{'thích': 12773, 'yêu thích': 6319, 'haha': 131, 'wow': 3, 'thương thương': 224, 'buồn': 169}",19619
812907120193603,"“Hãy là thuyền rỗng, biển cả sẽ là của bạn”.

(Hè rồi đi tắm biển và sô đíp thui mọi người =)) )","“Hãy là thuyền rỗng, biển cả sẽ là của bạn”.

(Hè rồi đi tắm biển và sô đíp thui mọi người =)) )",2023-04-24 07:04:59,1,0,163,357,"{'thích': 6054, 'yêu thích': 2111, 'haha': 49, 'wow': 5, 'thương thương': 77, 'buồn': 19}",8315
811746873642961,"""Mình tin rằng việc có cái nhìn đa chiều, soi được nhiều góc cạnh của vấn đề không làm bạn trở nên ba gai, ""gió chiều nào theo chiều đó"".

Có góc nhìn đa chiều để bạn bao dung, lý lẽ, bớt phiến diện, hiểu rằng ""Xem thêmTôi không phải là chân lý"". Bạn vẫn có chính kiến, có hệ quy chiếu, có giá trị, có niềm tin riêng. Bạn sẽ không làm những điều trái với lương tâm của mình, nhưng không vội phán xét ai đó làm khác bạn.""

(Đào Lê Tâm An - Hai Chiều Group)","""Mình tin rằng việc có cái nhìn đa chiều, soi được nhiều góc cạnh của vấn đề không làm bạn trở nên ba gai, ""gió chiều nào theo chiều đó"".

Có góc nhìn đa chiều để bạn bao dung, lý lẽ, bớt phiến diện, hiểu rằng ""Xem thêmTôi không phải là chân lý"". Bạn vẫn có chính kiến, có hệ quy chiếu, có giá trị, có niềm tin riêng. Bạn sẽ không làm những điều trái với lương tâm của mình, nhưng không vội phán xét ai đó làm khác bạn.""

(Đào Lê Tâm An - Hai Chiều Group)",2023-04-22 09:18:42,1,0,74,326,"{'thích': 3049, 'yêu thích': 1057, 'haha': 9, 'wow': 2, 'thương thương': 31, 'buồn': 6}",4154
810861950398120,"""Mọi thứ bạn tìm kiếm sẽ đến vào lúc bạn không ngờ tới.""
- Haruki Murakami, Kafka Bên Bờ Biển","""Mọi thứ bạn tìm kiếm sẽ đến vào lúc bạn không ngờ tới.""
- Haruki Murakami, Kafka Bên Bờ Biển",2023-04-20 20:22:09,0,0,59,131,"{'thích': 1698, 'yêu thích': 581, 'haha': 7, 'wow': 3, 'thương thương': 20, 'buồn': 14}",2323
810705723747076,"Hành trình ôm lấy đứa nhóc bên trong chắc hẳn là ko quá xa lạ, nhưng luôn khó khăn với tất cả chúng ta 🥹

In The Mood For Film‎Hai Chiều
20 tháng 4 lúc 16:44 ·","Hành trình ôm lấy đứa nhóc bên trong chắc hẳn là ko quá xa lạ, nhưng luôn khó khăn với tất cả chúng ta 🥹",2023-04-20 14:07:31,1,0,4,58,"{'thích': 347, 'yêu thích': 65, 'thương thương': 5, 'buồn': 51}",468
810620867088895,🥹🥹🥹 Nhiều khi ước gì mình tự tin như mấy con mòe.,🥹🥹🥹 Nhiều khi ước gì mình tự tin như mấy con mòe.,2023-04-20 11:05:09,1,0,130,355,"{'thích': 3862, 'yêu thích': 1775, 'haha': 77, 'thương thương': 63, 'buồn': 41}",5818
809525243865124,,,2023-04-18 17:01:44,1,0,212,360,"{'thích': 6452, 'yêu thích': 3394, 'haha': 10, 'wow': 3, 'thương thương': 742, 'buồn': 197}",10798
809295750554740,"Poster của team, ad dẽ cho page công ty =)) lục lại thấy đẹp nên lấy làm cô vơ luôn tội gì :"">","Poster của team, ad dẽ cho page công ty =)) lục lại thấy đẹp nên lấy làm cô vơ luôn tội gì :"">",2023-04-18 07:43:49,1,0,24,1,"{'thích': 226, 'yêu thích': 108, 'haha': 5, 'wow': 1, 'thương thương': 5}",345
